8.936074992486646e+17,"Av. Sapopemba, São Paulo - SP, Brazil","2017-08-04 20:00:04",-23.6006133,-46.5120845,"interdit parc obr monotrilh lembr","Urban Event",3,"Lembrando que hoje a Av. Sapopemba será parcialmente interditada para obras do Monotrilho das 23h às 5h: https://t.co/awcGgqnTDF","GEOMETRIC_CENTER","['interdit', 'parc', 'obr', 'monotrilh', 'lembr']","[34977, 33058, 33859, 33093, 33675, 33044, 33876, 33078, 34396, 34014]"
8.92882736339456e+17,"Av. Sapopemba, São Paulo - SP, Brazil","2017-08-02 20:00:07",-23.6006133,-46.5120845,"interdit parc obr monotrilh saib","Urban Event",3,"A Avenida Sapopemba será parcialmente interditada pela @CETSP_ para obras do Monotrilho, das 23h às 5h. Saiba mais : https://t.co/awcGgqnTDF","GEOMETRIC_CENTER","['interdit', 'parc', 'obr', 'monotrilh', 'saib']","[34977, 33058, 33859, 33093, 33675, 33044, 33876, 33078, 34396, 34014]"
8.925505823843738e+17,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","2017-08-01 22:00:16",-23.6238635,-46.709926,"saib interdit mutir limp trech","Urban Event",3,"Trecho da Marginal pinheiros será interditado pela @CETSP_ para mutirão de limpeza, das 23h às 4h. Saiba mais: https://t.co/mnekuQq3k6","GEOMETRIC_CENTER","['saib', 'interdit', 'mutir', 'limp', 'trech']","[33121, 32834, 33538, 33539, 32805, 33126, 33129, 33994, 33548, 32813, 34804]"
8.92520326843818e+17,"Av. Sapopemba, São Paulo - SP, Brazil","2017-08-01 20:00:02",-23.6006133,-46.5120845,"interdit obr monotrilh saib trech","Urban Event",3,"Trecho da Av. Sapopemba será interditado pela @CETSP_ para obras do Monotrilho, das 23h às 5h. Saiba mais : https://t.co/FKKlS0DYE2","GEOMETRIC_CENTER","['interdit', 'obr', 'monotrilh', 'saib', 'trech']","[34977, 33058, 33859, 33093, 33675, 33044, 33876, 33078, 34396, 34014]"
8.920975593423053e+17,"Rua Cayowaá - Perdizes, São Paulo - SP, 03178-200, Brazil","2017-07-31 16:00:07",-23.5344485,-46.6807515,"caiov circula alt","Urban Event",3,"@CETSP_ altera circulação da Rua Caiovaá em Perdizes. https://t.co/yWCxwfBo4N","GEOMETRIC_CENTER","['caiov', 'circula', 'alt']","[35072, 33377, 33635, 35022, 34195, 34196, 34101, 33075, 34903, 33117]"
8.917955688545444e+17,"Túnel 9 de Julho, São Paulo - SP, 01406-100, Brazil","2017-07-30 20:00:07",-23.5626432,-46.6562878,"limp interdit sent tnel ambos","Urban Event",3,"Túnel Daher Elias Cutait (Nove de Julho) será interditado pela @CETSP_ em ambos os sentidos para limpeza  https://t.co/Rdjip8rKgi","GEOMETRIC_CENTER","['limp', 'interdit', 'sent', 'tnel', 'ambos']","[33443, 33284, 32805, 32772, 35207, 35208, 33389, 33398, 33112, 32829, 35229]"
8.891985333074944e+17,"Túnel Fernando Vieira de Mello, São Paulo - SP, 03178-200, Brazil","2017-07-23 16:00:25",-23.5709747,-46.6909656,"interdit servi manuten tnel","Urban Event",3,"Túnel Fernando Vieira de Mello, será interditado pela @CETSP_ para serviços de manutenção: https://t.co/vVEgAsmhk5","GEOMETRIC_CENTER","['interdit', 'servi', 'manuten', 'tnel']","[33540, 33543, 33544, 34837, 34083, 34857, 34098, 33336, 33236, 33114, 34139, 33116, 33372, 33635, 33251, 33253, 32869, 32871, 34660, 33258, 33389, 33264, 33398, 35191, 35069, 35197]"
8.86329670496596e+17,"Avenida Aricanduva, São Paulo - SP, Brazil","2017-07-15 18:00:35",-23.5666589,-46.5072054,"cicls moni trnsit cet","Social Event",2,"CET monitora trânsito na Avenida Aricanduva para passeio ciclístico https://t.co/F1F00rSrl4","GEOMETRIC_CENTER","['cicls', 'moni', 'trnsit', 'cet']","[33728, 33761, 33794, 33731, 33796, 34014, 33770, 33868, 33805, 33486, 33837, 33488, 34962, 33846, 33787, 33819, 33726, 34399]"
8.75307040339624e+17,"Praça Ramos De Azevedo, São Paulo - SP, Brazil","2017-06-15 08:00:35",-23.5452957,-46.638201,"imedia trnsit pra monitor event","Social Event",2,"A @CETSP_ vai monitorar o trânsito nas imediações da Praça Ramos de Azevedo, das 9h às 12h, p/ evento: https://t.co/9pDM9om4Xt","GEOMETRIC_CENTER","['imedia', 'trnsit', 'pra', 'monitor', 'event']","[32769, 33284, 32772, 33287, 34831, 34840, 32813, 32814, 33328, 32816, 32825, 32826, 32827, 33852, 32829, 33342, 32831, 34883, 34884, 33348, 32838, 32837, 33356, 32846, 32849, 33361, 34386, 33363, 33366, 34394, 34396, 33389, 33391, 34928, 34419, 32884, 32885, 34938, 34427, 34940, 34939, 34942, 34943, 32893, 32897, 34941, 32900, 32903, 34443, 32909, 32910, 33427, 34977, 32934, 32939, 33457, 33460, 33462, 33468, 33476, 33479, 33481, 33482, 33486, 35023, 32975, 33502, 33506, 35050, 33514, 35051, 34033, 33534, 35072, 34048, 34050, 35079, 35085, 34062, 34064, 33042, 34076, 33058, 34085, 35110, 34098, 34100, 34101, 33077, 34619, 33089, 33093, 35143, 35144, 33095, 33610, 34128, 33111, 33112, 34650, 34139, 34138, 35163, 33121, 33122, 33123, 33126, 33128, 33129, 33142, 33144, 33146, 34685, 33151, 33680, 33170, 34195, 34200, 35229, 34210, 33198, 33200, 34233, 33211, 33214, 35274, 35276, 33229, 33230, 35280, 33236, 33763, 33253, 34283, 33264, 33272]"
8.706413906356797e+17,"Praça da Luz, São Paulo - SP, 01120-010, Brazil","2017-06-02 11:00:57",-23.5347324,-46.6352131,"altera linh pra dua raz vej hav nibu regi event nest","Social Event",2,"Neste domingo (04/06), em razão de evento na região da Praça da Luz haverá alteração de duas linhas de ônibus. Veja: https://t.co/X74travinc","GEOMETRIC_CENTER","['altera', 'linh', 'pra', 'dua', 'raz', 'vej', 'hav', 'nibu', 'regi', 'event', 'nest']","[35072, 32897, 33284, 32900, 32772, 33287, 35081, 34061, 34832, 33427, 33429, 32805, 33448, 33578, 33450, 33326, 33198, 33457, 34100, 33077, 33462, 33468, 33342, 33214, 33472, 33348, 32837, 33476, 33479, 33610, 33354, 33356, 33229, 33486, 33359, 34128, 34395, 33628, 34140, 33121, 35050, 33389, 33264, 32884, 34427, 32892, 33277, 34045]"
8.956913256806072e+17,"Av. Águia de Haia, São Paulo - SP, Brazil","2017-08-10 14:00:27",-23.5225168,-46.4753974,"interdit sext limp tnel dest gui","Urban Event",3,"🚧 @CETSP_  interdita Túnel Águia de Haia para limpeza das 23h30 desta quinta (10/08) às 04h30 de sexta (11/08). https://t.co/NcoDWVPBSr ‼️","GEOMETRIC_CENTER","['interdit', 'sext', 'limp', 'tnel', 'dest', 'gui']","[32897, 32902, 33673, 32906, 32907, 32909, 35214, 33679, 33690, 32923, 33692, 33694, 32926, 35105, 35112, 35114, 33707, 33706, 33708, 32975, 32978, 32994, 33135, 33140, 33015, 33018]"
9.01534739680682e+17,"Av. Adolfo Pinheiro, 684 - Santo Amaro, São Paulo - SP, 04734-001, Brazil","2017-08-26 17:00:06",-23.647155,-46.7019635,"aci ped esta metr paes nest","Urban Event",3,"@sptrans_ aciona Paese a pedido do Metrô entre as estações Largo Treze e Adolfo Pinheiro neste domingo (27): https://t.co/QfcjFPB5oZ 🚇⚠️","ROOFTOP","['aci', 'ped', 'esta', 'metr', 'paes', 'nest']","[34049, 34058, 33549, 33039, 33551, 33553, 33556, 34077, 32939, 33072, 32816, 32820, 33973, 33974, 33972, 33975, 32825, 32824, 33981, 33982, 33983, 33984, 33985, 33986, 33987, 32837, 33990, 33991, 33992, 33994, 34010, 33882, 33371, 33885, 33883, 33122, 33890, 33899, 33901, 33908]"
9.001305090487501e+17,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","2017-08-22 20:00:11",-23.6238635,-46.709926,"part monitor mutir limp","Social Event",2,"@CETSP_ vai monitorar Marginal Pinheiros para mutirão de limpeza a partir das 23h: https://t.co/Z1LGwxct2e 🚧👷👷‍♀️","GEOMETRIC_CENTER","['part', 'monitor', 'mutir', 'limp']","[33121, 32834, 33538, 33539, 32805, 33126, 33129, 33994, 33548, 32813, 34804]"
8.997680929009623e+17,"Av. Marginal Tietê, São Paulo - SP, Brazil","2017-08-21 20:00:04",-23.5179509,-46.64946399999999,"interdit parc manuten saib tiet part","Urban Event",3,"🚧⚒ Marginal Tietê será parcialmente interditada pela @cetsp_ para manutenção, a partir das 23h. Saiba mais: https://t.co/8oEYlsxEPT","GEOMETRIC_CENTER","['interdit', 'parc', 'manuten', 'saib', 'tiet', 'part']","[35072, 33356, 33326, 34127, 33585, 33077, 33302, 33337, 33342, 33439]"
8.987111189815828e+17,"R. Girassol, São Paulo - SP, 03178-200, Brazil","2017-08-18 22:00:02",-23.5529452,-46.6909753,"aniversri interdit via","Social Event",2,"Rua Girassol será interditada sáb (19), das 10h às 22h, p/ festa de Aniversário da Vila Madalena: https://t.co/85WhQ92tSM via @cetsp_","GEOMETRIC_CENTER","['aniversri', 'interdit', 'via']","[35201, 33251, 33635, 35205, 33190, 34856, 35278, 33328, 33457, 34101, 34102, 34903, 33176, 33398, 33242, 34139]"
8.979825747185746e+17,"Av. Sapopemba, São Paulo - SP, Brazil","2017-08-16 21:45:04",-23.6006133,-46.5120845,"interdit obr monotrilh","Urban Event",3,"@CETSP_ interdita Avenida Sapopemba para obras do Monotrilho\nhttps://t.co/D6XayNmIQi 🚝🚧","GEOMETRIC_CENTER","['interdit', 'obr', 'monotrilh']","[34977, 33058, 33859, 33093, 33675, 33044, 33876, 33078, 34396, 34014]"
8.979637128998871e+17,"Complexo Viário Ayrton Senna - Vila Nova Conceição, São Paulo - SP, 04507-110, Brazil","2017-08-16 20:30:07",-23.5874888,-46.66480960000001,"saib interdit tnel limp","Urban Event",3,"🚧 @CETSP_ interdita o Túnel Ayrton Senna II para limpeza. Saiba mais: https://t.co/3c9cl7nXUe 🚧","GEOMETRIC_CENTER","['saib', 'interdit', 'tnel', 'limp']","[33121, 33538, 32871, 33032, 34860, 35278, 33391, 32816, 32825, 33114, 35229]"
8.979561551582986e+17,"Praça da Sé, s/n - Praça da Sé, São Paulo - SP, 01018-001, Brazil","2017-08-16 20:00:05",-23.5506194,-46.63433680000001,"just interdit manuten tnel saib","Urban Event",3,"🚧 @CETSP_ interdita Túnel Tribunal de Justiça para manutenção. Saiba mais: https://t.co/qklGeKKIUt","ROOFTOP","['just', 'interdit', 'manuten', 'tnel', 'saib']","[32769, 33284, 34831, 34840, 32813, 32814, 32816, 32825, 32826, 32827, 33852, 32829, 32831, 34883, 34884, 33348, 32838, 33356, 32846, 33361, 32849, 33363, 34386, 33365, 33366, 34394, 34396, 34409, 33389, 33391, 34928, 34419, 32884, 34938, 34939, 34940, 34941, 34942, 34943, 32893, 32897, 32900, 32903, 34443, 32909, 32910, 33427, 34977, 33441, 32934, 32939, 33460, 33461, 33462, 33468, 33476, 33479, 33481, 33482, 33486, 35023, 32975, 33502, 33506, 33000, 35050, 35051, 33514, 34033, 33534, 34048, 35072, 34050, 35079, 35085, 34062, 34064, 33042, 34076, 33058, 34085, 35110, 34098, 34101, 33078, 33079, 34619, 33089, 33093, 33095, 35143, 35144, 33610, 34128, 33111, 33112, 34138, 35163, 34139, 34650, 33121, 33122, 33123, 33126, 33128, 33129, 33142, 33144, 33146, 34685, 33151, 33680, 33170, 34195, 34200, 35229, 34210, 33198, 34233, 33214, 35274, 35276, 33229, 33230, 35280, 33236, 33763, 33253, 33258, 34283, 33272]"
8.975937650907914e+17,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","2017-08-15 20:00:04",-23.6238635,-46.709926,"interdit parc mutir limp","Urban Event",3,"🚧 @CETSP interdita parcialmente Marginal Pinheiros para mutirão de limpeza. https://t.co/PdeYWYYUxY 🚧","GEOMETRIC_CENTER","['interdit', 'parc', 'mutir', 'limp']","[33121, 32834, 33538, 33539, 32805, 33126, 33129, 33994, 33548, 32813, 34804]"
8.97503210356695e+17,"R. Pires do Rio - Belenzinho, São Paulo - SP, 03101-005, Brazil","2017-08-15 14:00:14",-23.5463909,-46.6008703,"interdit obr so","Urban Event",3,"@CETSP_ interditou a Avenida Pires do Rio - São Miguel Paulista para obras de ontem até as 22h de quinta (17/08). https://t.co/nkau5KXOkI 🚧","GEOMETRIC_CENTER","['interdit', 'obr', 'so']","[32897, 33859, 33253, 34405, 33481, 33610, 33451, 33516, 33741, 34990, 33486, 32975, 33170, 33077, 33783, 33848, 33625, 33432, 34938, 33628, 34398]"
8.971709807365734e+17,"Praça Franklin Roosevelt - Consolação, São Paulo - SP, Brazil","2017-08-14 16:00:05",-23.5485384,-46.6463429,"interdit pra detalh ter","Urban Event",3,"@CETSP_  interdita Passagem sob a Praça Roosevelt das 23h30 de hoje às 04h30 de terça (15/08). Para mais detalhes: https://t.co/kcNMQg1EG2","GEOMETRIC_CENTER","['interdit', 'pra', 'detalh', 'ter']","[32769, 33284, 32772, 33287, 34062, 34831, 34064, 34195, 34840, 35229, 34085, 32939, 32814, 33328, 33457, 33200, 34100, 34101, 33336, 34233, 32825, 32827, 33211, 32829, 32826, 32831, 34884, 32838, 33479, 35274, 35276, 33486, 32846, 33230, 33236, 33111, 33112, 34139, 33121, 33123, 33253, 33126, 33128, 33129, 33389, 33391, 34033, 32885, 33272, 34685, 33534]"
8.970804061258015e+17,"Av. Marginal Tietê, São Paulo - SP, Brazil","2017-08-14 10:00:10",-23.5179509,-46.64946399999999,"interdit sent parc manuten saib tiet servi","Urban Event",3,"@CETSP_ interdita parcialmente a Marginal Tietê, sentido Ayrton Senna para serviços de manutenção. Saiba mais: https://t.co/wdIUP9HBzX","GEOMETRIC_CENTER","['interdit', 'sent', 'parc', 'manuten', 'saib', 'tiet', 'servi']","[35072, 33356, 33326, 34127, 33585, 33077, 33302, 33337, 33342, 33439]"
8.968614381610353e+17,"Túnel 9 de Julho, São Paulo - SP, 01406-100, Brazil","2017-08-13 19:30:04",-23.5626432,-46.6562878,"saib interdit tnel limp","Urban Event",3,"@CETSP_ interdita Túnel Daher Cutait (Nove de Julho) para limpeza. Saiba mais: https://t.co/BnbmAbyktK 🚧","GEOMETRIC_CENTER","['saib', 'interdit', 'tnel', 'limp']","[33443, 33284, 32805, 32772, 35207, 35208, 33389, 33398, 33112, 32829, 35229]"
8.968388129779876e+17,"Av. Pires do Rio, São Paulo - SP, Brazil","2017-08-13 18:00:10",-23.5149092,-46.44385850000001,"conf obr linh","Urban Event",3,"Obras na Av. Pires do Rio levam @sptrans_ a modificar 17 linhas na Zona Leste. Confira https://t.co/3hNwdyXc7B","GEOMETRIC_CENTER","['conf', 'obr', 'linh']","[33028, 33702, 32999, 32906, 33675, 32908, 33135, 34415, 33713, 33170, 33714, 33686, 33142, 32990]"
9.037996641049272e+17,"Av. Professor Engenheiro Ardevan Machado, São Paulo - SP, 08220-000, Brazil","2017-09-01 23:00:06",-23.5443769,-46.4691773,"sb simula alt catstrof itinerri nest","Urban Event",3,"@sptrans_ altera 15 itinerários neste sábado (02/09) p/ simulação de catástrofe na Av. Prof. Eng. Ardevan Machado: https://t.co/M6C60vqiQS.","GEOMETRIC_CENTER","['sb', 'simula', 'alt', 'catstrof', 'itinerri', 'nest']","[32902, 33802, 33675, 32908, 33807, 33167, 33683, 33684, 34965, 33173, 33815, 33685, 33817, 33818, 34970, 33687, 33689, 33694, 32927, 35108, 35110, 33831, 33702, 33705, 33835, 34733, 34990, 35119, 35120, 33841, 33714, 35123, 33716, 35129, 33726, 33735, 34380, 34528, 34913, 33516, 33777, 33015, 33017, 33788]"
9.023501106249728e+17,"Av. Sapopemba, São Paulo - SP, Brazil","2017-08-28 23:00:05",-23.6006133,-46.5120845,"interdit sex dest obr monotrilh","Urban Event",3,"Av. Sapopemba será interditada pela @CETSP_ p/ obras no Monotrilho desta seg (28) à sex (01), sempre das 23h às 5h: https://t.co/NzNVi2J2vv","GEOMETRIC_CENTER","['interdit', 'sex', 'dest', 'obr', 'monotrilh']","[34977, 33058, 33859, 33093, 33675, 33044, 33876, 33078, 34396, 34014]"
9.07695320833958e+17,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","2017-09-12 17:00:03",-23.6238635,-46.709926,"interdit mutir limp","Urban Event",3,"⚠️ Marginal Pinheiros será interditada, das 23h às 4h, pela @CETSP_ p/ mutirão de limpeza: https://t.co/3xXA0HKLcx 👷","GEOMETRIC_CENTER","['interdit', 'mutir', 'limp']","[33121, 32834, 33538, 33539, 32805, 33126, 33129, 33994, 33548, 32813, 34804]"
9.063363813325948e+17,"Praça do Correio - Centro, São Paulo - State of São Paulo, 01031-001, Brazil","2017-09-08 23:00:06",-23.5433662,-46.6360925,"paulist sb pa inic modif part linh","Urban Event",3,"@sptrans_ modifica ponto inicial da linha 8215/10 Jd. Paulistano – Pça. do Correio a partir deste sábado (09): https://t.co/G1VGCHSC3f","APPROXIMATE","['paulist', 'sb', 'pa', 'inic', 'modif', 'part', 'linh']","[32769, 33284, 33287, 34831, 34840, 32813, 32814, 33328, 32816, 32825, 32826, 32827, 33852, 32829, 33342, 32831, 34883, 34884, 33348, 32837, 32838, 33356, 32846, 33361, 34386, 32849, 34394, 34396, 33389, 33391, 34928, 34419, 32884, 32885, 34938, 34427, 34940, 32893, 34939, 34942, 34943, 32897, 34941, 32900, 32903, 34443, 32909, 32910, 33427, 34977, 32934, 32939, 33457, 33460, 33462, 33468, 33472, 33476, 33479, 33481, 33482, 33486, 35023, 32975, 33502, 33506, 35050, 33514, 35051, 34033, 35072, 34048, 34050, 35079, 35081, 35085, 34062, 34064, 33042, 34076, 33058, 34085, 35110, 34098, 34100, 33077, 34101, 34619, 33089, 33093, 35143, 35144, 33095, 33610, 34128, 33112, 34650, 34138, 35163, 34139, 33121, 33122, 33123, 33126, 33128, 33129, 33142, 33144, 33146, 34685, 33151, 33680, 33170, 34195, 34200, 35229, 34210, 33198, 33200, 34233, 33211, 33214, 35274, 35276, 33229, 33230, 35280, 33236, 33763, 33253, 34283, 33264, 33272]"
9.052039165220495e+17,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","2017-09-05 20:00:06",-23.6238635,-46.709926,"interdit mutir limp trech","Urban Event",3,"Trecho da Marginal Pinheiros será interditado pela @CETSP_ das 23h às 4h para mutirão de limpeza: https://t.co/CFTLVi2jZM","GEOMETRIC_CENTER","['interdit', 'mutir', 'limp', 'trech']","[33121, 32834, 33538, 33539, 32805, 33126, 33129, 33994, 33548, 32813, 34804]"
9.081030305029816e+17,"Complexo Viário Ayrton Senna, São Paulo - SP, 04002-010, Brazil","2017-09-13 20:00:08",-23.58634,-46.6579839,"interdit amanh tnel limp","Urban Event",3,"🚧 Túnel Ayrton Senna será interditado pela @CETSP_ das 23h30 de hoje (13) às 4h30 de amanhã (14) para limpeza: https://t.co/1qPBKJ8Rrv","GEOMETRIC_CENTER","['interdit', 'amanh', 'tnel', 'limp']","[33121, 34210, 34051, 32838, 33032, 33130, 34860, 34061, 33391, 33112, 33114, 35229, 34045, 32831]"
9.102773809288888e+17,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","2017-09-19 20:00:14",-23.6238635,-46.709926,"interdit mutir limp","Urban Event",3,"Marginal Pinheiros será interditada pela @CETSP_ para mutirão de limpeza das 23h às 4h: https://t.co/28FDyZOvsC","GEOMETRIC_CENTER","['interdit', 'mutir', 'limp']","[33121, 32834, 33538, 33539, 32805, 33126, 33129, 33994, 33548, 32813, 34804]"
9.100810348756992e+17,"Av. Professor Alceu Maynard Araújo, São Paulo - SP, 04726-160, Brazil","2017-09-19 07:00:01",-23.636094600000003,-46.7135346,"interdit part obr araj saib","Urban Event",3,"Avenida Professor Alceu Maynard Araújo será interditada pela @CETSP_ para obras, a partir das 9h. Saiba mais: https://t.co/ErvkTzYPrn","GEOMETRIC_CENTER","['interdit', 'part', 'obr', 'araj', 'saib']","[33121, 32805, 33129, 33994, 33130, 32813, 33556, 33982, 33983]"
9.140673183297412e+17,"Av. do Oratório, São Paulo, Brazil","2017-09-30 07:00:05",-23.597539,-46.5411246,"interdit oratri obr part monotrilh apiter","Urban Event",3,"Cruzamento da Av. do Oratório x Rua Apiteri será interditado pela @CETSP_ p/ obras do Monotrilho a partir das 10h: https://t.co/ehAwX57ygs","GEOMETRIC_CENTER","['interdit', 'oratri', 'obr', 'part', 'monotrilh', 'apiter']","[34977, 33094, 33675, 33871, 34483, 33044, 33045, 33077, 33879, 33848, 33049, 33079]"
9.135388933912945e+17,"Av. Ver. José Diniz, São Paulo - SP, Brazil","2017-09-28 20:00:19",-23.6273293,-46.6844459,"monitor obr monotrilh sext","Urban Event",3,"Av. Vereador José Diniz será monitorada pela @CETSP_ p/ obras do Monotrilho hoje e sexta(29), sempre das 23h às 05h: https://t.co/iMKYaZcMRe","GEOMETRIC_CENTER","['monitor', 'obr', 'monotrilh', 'sext']","[34050, 33122, 34210, 33897, 32813, 33966, 34669, 32816, 33072, 33904, 33555, 34804, 34745, 34233, 34045]"
