894691045505675264,"Av. Paulista, São Paulo - SP, Brazil","8/7/17 19:45",-23.5632103,-46.6542503,"manifestação interdita o sentido consolação da avenida paulista altura do masp evite a região #zc","Social Event",2,"Manifestação interdita o sentido Consolação da Avenida Paulista altura do MASP. Evite a região. #ZC","GEOMETRIC_CENTER"
894679580237332484,"","8/7/17 19:00","","","trânsito será monitorado na vila sonia para para realização de festa beneficente sempre das às  acesse","Social Event",2,"Trânsito será monitorado na Vila Sonia para para realização de Festa Beneficente, sempre das 14h00 às 22h00. Acesse: https://t.co/x4UD7Gk45q",""
894649228881952769,"","8/7/17 16:59","","","olá por favor solicite manutenção semafórica ligando grátis  o serviço funciona s agradecemos o contato","Irrelevant",0,"@Maskara14 Olá, por favor, solicite manutenção semafórica ligando grátis 1188. O serviço funciona 24hs. Agradecemos o contato.",""
894643812705980417,"","8/7/17 16:38","","","olá por favor solicite manutenção semafórica ligando grátis  agradecemos o contato","Irrelevant",0,"@julioce41822881 Olá, por favor, solicite manutenção semafórica ligando grátis 1188. Agradecemos o contato.",""
894642934376800256,"","8/7/17 16:34","","","ola sua informação foi cadastrada agradecemos o contato","Irrelevant",0,"@rkhzouz Ola! Sua informação foi cadastrada, agradecemos o contato.",""
894634268311343104,"","8/7/17 16:00","","","carro pode circular em alguns corredores de ônibus da cidade de são paulo depende do local e horário …","Irrelevant",0,"Carro pode circular em alguns corredores de ônibus da cidade de São Paulo? Depende do local e horário:… https://t.co/h0YD1xq7Y2",""
894620731413278722,"","8/7/17 15:06","","","a expectativa é que os contratos sejam firmados nas próximas semanas agradecemos o contato","Irrelevant",0,"@BrunaSi79322191 A expectativa é que os contratos sejam firmados nas próximas semanas. Agradecemos o contato.",""
894620530841706496,"","8/7/17 15:05","","","olá já foi dado prosseguimento à licitação para contratar novas empresas para manutenção de semáforos","Irrelevant",0,"@BrunaSi79322191 Olá, já foi dado prosseguimento à licitação para contratar novas empresas para manutenção de semáforos. (+)",""
894615589330857985,"","8/7/17 14:45","","","olá para solicitar manutenção de semáforos por favor acesse o portal #sp  ou ligue p o fone","Irrelevant",0,"@marceluscs Olá, para solicitar manutenção de semáforos, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK ou ligue p/ o fone 1188",""
894613732088741890,"","8/7/17 14:38","","","olá para solicitar fiscalização por favor ligue gratuitamente para o fone  agradecemos o contato","Irrelevant",0,"@Chris_P_Silva Olá, para solicitar fiscalização, por favor, ligue gratuitamente para o fone 1188. Agradecemos o contato.",""
894612575039754241,"","8/7/17 14:33","","","é que os contratos sejam firmados nas próximas semanas agradecemos o contato","Irrelevant",0,"@rogeguimaraes  é que os contratos sejam firmados nas próximas semanas. Agradecemos o contato.",""
894612192196218881,"","8/7/17 14:32","","","olá já foi dado prosseguimento à licitação para contratar novas empresas para manutenção de semáforos a expectativa","Irrelevant",0,"@rogeguimaraes Olá, já foi dado prosseguimento à licitação para contratar novas empresas para manutenção de semáforos. A expectativa (+)",""
894578587583619073,"","8/7/17 12:18","","","olá para esta solicitação por favor acesse  obrigado","Irrelevant",0,"@Schumacher76 Olá, para esta solicitação, por favor, acesse: https://t.co/MlJEYqYAJx Obrigado.",""
894576951683424261,"","8/7/17 12:12","","","olá por favor solicite manutenção semafórica ligando grátis ou acessando o portal sp  obrigada","Irrelevant",0,"@janreis Olá, por favor, solicite manutenção semafórica ligando grátis 1188 ou acessando o Portal SP156: https://t.co/0kVk1pmqWK Obrigada",""
894575015819137024,"","8/7/17 12:04","","","olá por favor solicite manutenção de semáforos ligando grátis ou no portal #sp  obrigado","Irrelevant",0,"@LuizAlvaro Olá, por favor, solicite manutenção de semáforos ligando grátis 1188 ou no Portal #SP156: https://t.co/0kVk1pmqWK Obrigado.",""
894574092212461569,"","8/7/17 12:00","","","olá p solicitar fiscalização por favor ligue grátis ou acesse o portal sp  obrigada","Irrelevant",0,"@PrasempreParis Olá, p/ solicitar fiscalização, por favor, ligue grátis 1188 ou acesse o portal SP156: https://t.co/0kVk1pmqWK. Obrigada",""
894573881046028288,"","8/7/17 12:00","","","as faixas exclusivas e os corredores de #ônibus são conquistas de todos #respeitoaobemcomum #transportecoletivo","Irrelevant",0,"As faixas exclusivas e os corredores de #ônibus são conquistas de todos. #RespeitoAoBemComum #TransporteColetivo https://t.co/cQwRY1hBPY",""
894573212566212610,"","8/7/17 11:57","","","olá para solicitar manutenção de semáforos por favor ligue para ou acesse o portal #sp","Irrelevant",0,"@FABIOTASAN Olá, para solicitar manutenção de semáforos, por favor, ligue para 1188 ou acesse o Portal #SP156: https://t.co/0kVk1pmqWK",""
894571048267640833,"","8/7/17 11:48","","","olá para essas solicitações por favor acesse o portal #sp","Irrelevant",0,"@jesuxmacaco Olá, para essas solicitações, por favor, acesse o Portal #SP156: https://t.co/0kVk1pmqWK",""
894562715544539136,"","8/7/17 11:15","","","na presença de agente de trânsito p solicitar fiscalização de trânsito ligue  no momento da infração agradecemos o contato","Irrelevant",0,"@naarkaum na presença de agente de trânsito. P/ solicitar fiscalização de trânsito ligue 1188, no momento da infração. Agradecemos o contato",""
894562110960799744,"","8/7/17 11:13","","","olá a legislação de trânsito apenas autoriza autuar infrações na via pública por equipamento regulamentado pelo contran e ou","Irrelevant",0,"@naarkaum Olá, a legislação de trânsito apenas autoriza autuar infrações na via pública por equipamento regulamentado pelo CONTRAN e/ou (+)",""
894543679205068801,"","8/7/17 10:00","","","conheça o curso direção defensiva oferecido gratuitamente pela cet \npresencial","Irrelevant",0,"Conheça o Curso Direção Defensiva oferecido gratuitamente pela CET. \nPresencial: https://t.co/0zaRGdCVqS\n\nDistância… https://t.co/QmRJIiVkim",""
894415278628630528,"","8/7/17 1:29","","","olá não há registro de interferência no horário solicitado agradecemos o contato","Irrelevant",0,"@RosaACL  Olá, não há registro de interferência no horário solicitado. Agradecemos o contato.",""
894385119179534336,"Av. Marginal Tietê, São Paulo - SP, Brazil","8/6/17 23:30",-23.5179509,-46.64946399999999,"marginal tietê será parcialmente interditada das de segunda às da terça para serviços de manutenção viária","Urban Event",3,"Marginal Tietê será parcialmente interditada, das 23h de segunda às 4h da terça, para serviços de manutenção viária. https://t.co/ORHVeXSAt1","GEOMETRIC_CENTER"
894362467245182978,"","8/6/17 22:00","","","complexo viário maria maluf será interditado das  de segunda às de terça para serviços de manutenção","Urban Event",3,"Complexo Viário Maria Maluf será interditado, das  23h30 de segunda às 04h30 de terça, para serviços de manutenção https://t.co/asZV3iNXa6",""
894317215448748032,"","8/6/17 19:00","","","mantenha sua inspeção veicular em dia evite acidentes","Irrelevant",0,"Mantenha sua inspeção veicular em dia, evite acidentes. https://t.co/g5SKHB3W6a",""
894271906152685568,"Túnel Papa João Paulo II - Centro, São Paulo - SP, Brazil","8/6/17 16:00",-23.5453435,-46.636912,"túnel papa joão paulo ii será interditado sentido santana das de segunda às de terça para limpeza","Urban Event",3,"Túnel Papa João Paulo II será interditado, sentido Santana, das 23h30 de segunda às 4h30 de terça, para limpeza https://t.co/RPb59gvT5s","GEOMETRIC_CENTER"
894211560708726784,"","8/6/17 12:00","","","você sabia que gestantes devem manter a distância entre a barriga e o volante de no mínimo cm…","Irrelevant",0,"Você sabia que gestantes devem manter a distância entre a barriga e o volante de no mínimo 15 cm?… https://t.co/fyKfC16KXK",""
894181282254643200,"","8/6/17 10:00","","","respeite a vaga de idoso e de pessoas com deficiência não estacione nestas vagas nem por um minuto","Irrelevant",0,"Respeite a vaga de idoso e de pessoas com deficiência. Não estacione nestas vagas nem por um minuto! https://t.co/Fu1XayDUnw",""
894093624174145536,"Av. Marginal Tietê, São Paulo - SP, Brazil","8/6/17 4:11",-23.5179509,-46.64946399999999,"marg tietê sentido ayrton senna  pista central após pte jânio quadros via liberada #zn","Urban Event",3,"Marg. Tietê sentido Ayrton Senna,  pista central após Pte Jânio Quadros, via liberada. #ZN","GEOMETRIC_CENTER"
894064392937107456,"Av. Marginal Tietê, São Paulo - SP, Brazil","8/6/17 2:15",-23.5179509,-46.64946399999999,"referente interferência pista central da marg tietê sentido ayrton senna após pte jânio quadros interdita uma faixa da via #zn","Urban Event",3,"Referente interferência pista central da Marg. Tietê, sentido Ayrton Senna, após Pte Jânio Quadros, interdita uma faixa da via. #ZN","GEOMETRIC_CENTER"
894033626597384192,"Av. Marginal Tietê, São Paulo - SP, Brazil","8/6/17 0:13",-23.5179509,-46.64946399999999,"interferência interdita duas faixas da pista central da marg tietê sentido ayrton senna após pte jânio quadros evite a região #zn","Urban Event",3,"Interferência interdita duas faixas da pista central da Marg. Tietê, sentido Ayrton Senna, após Pte. Jânio Quadros. Evite a região. #ZN","GEOMETRIC_CENTER"
894022730881916930,"Túnel 9 de Julho, São Paulo - SP, Brazil","8/5/17 23:30",-23.5624252,-46.6561762,"túnel daher elias cutait será interditado nos dois sentidos das de domingo às de segunda para limpeza","Urban Event",3,"Túnel Daher Elias Cutait será interditado nos dois sentidos, das 23h30 de domingo às 4h30 de segunda, para limpeza https://t.co/tPqt7sjppD","GEOMETRIC_CENTER"
894000107582107648,"","8/5/17 22:00","","","📱📸❤️ siga nos no instagram","Irrelevant",0,"📱📸❤️ Siga-nos no Instagram! https://t.co/mdogOzbTpU https://t.co/d1YvISAm9T",""
893954799112257536,"","8/5/17 19:00","","","trânsito será monitorado na região central da cidade para a realização de corrida “ corrida do centro histórico…","Social Event",2,"Trânsito será monitorado na região Central da cidade, para a realização de corrida “22ª Corrida do Centro Histórico… https://t.co/DSgLmiwim7",""
893954211758714880,"","8/5/17 18:57","","","boa noite haja vista a necessidade de informações complementares solicitamos contato através do fone ligação gratuita","Irrelevant",0,"@cledson_ Boa noite! Haja vista a necessidade de informações complementares, solicitamos contato através do fone 1188 - ligação gratuita.",""
893953557900251136,"","8/5/17 18:55","","","boa noite sua solicitação foi cadastrada obrigado pelo contato","Irrelevant",0,"@rodrigoktk Boa noite! Sua solicitação foi cadastrada. Obrigado pelo contato.",""
893949347976683520,"","8/5/17 18:38","","","boa noite sua solicitação foi cadastrada agradecemos o contato","Irrelevant",0,"@ovaiorracha Boa noite! Sua solicitação foi cadastrada. Agradecemos o contato.",""
893921232650993664,"","8/5/17 16:46","","","boa tarde haja vista a necessidade de informações complementares solicitamos contato através do fone ligação gratuita","Irrelevant",0,"@yurizurigo Boa tarde! Haja vista a necessidade de informações complementares, solicitamos contato através do fone 1188 - ligação gratuita.",""
893920446512599044,"","8/5/17 16:43","","","boa tarde sua solicitação foi cadastrada a cet agradece o contato","Irrelevant",0,"@JonasTrude Boa tarde! Sua solicitação foi cadastrada. A CET agradece o contato.",""
893909492940898306,"","8/5/17 16:00","","","trânsito será monitorado na região da luz no domingo das às  para exposição de veículos antigos","Social Event",2,"Trânsito será monitorado na região da Luz, no domingo, das 6h às 17h, para exposição de veículos antigos https://t.co/EXgMXzvyk6",""
893849106245984257,"","8/5/17 12:00","","","quer saber informações sobre as regras de circulação de veículos fretados na cidade de são paulo acesse …","Irrelevant",0,"Quer saber informações sobre as regras de circulação de veículos fretados na cidade de São Paulo? Acesse:… https://t.co/iVFNv69vfk",""
893835349167935488,"","8/5/17 11:05","","","bom dia sua informação foi registrada agradecemos o contato","Irrelevant",0,"@mfemaia Bom dia! sua informação foi registrada, agradecemos o contato.",""
893818918430806018,"","8/5/17 10:00","","","embarque e desembarque sempre pelo lado da calçada você pode perder muito mais do que tempo sem esse simples cuida…","Irrelevant",0,"Embarque e desembarque sempre pelo lado da calçada. Você pode perder muito mais do que tempo sem esse simples cuida… https://t.co/Zx7U3Igtih",""
893660345587433472,"","8/4/17 23:30","","","trânsito será monitorado na barra funda sáb e dom das às  para a festa multicultural boliviana","Social Event",2,"Trânsito será monitorado na Barra funda, sáb e dom, das 07h30 às 21h00, para a Festa Multicultural Boliviana https://t.co/O2nxBENM1L",""
893637702003720192,"","8/4/17 22:00","","","🚘🏍 aumente seu campo de visão antes de sair de casa ajuste sempre os espelhos retrovisores","Irrelevant",0,"🚘🏍 Aumente seu campo de visão, antes de sair de casa ajuste sempre os espelhos retrovisores. https://t.co/KihfDQ9Ju4",""
893622393004052484,"","8/4/17 20:59","","","boa noite sua solicitação foi cadastrada a cet agradece o contato","Irrelevant",0,"@sleepguy888    Boa noite!  Sua solicitação foi cadastrada.  A CET agradece o contato.",""
893608097876520960,"R. Augusta, 1053 - Consolação, São Paulo - SP, 01305-100, Brazil","8/4/17 20:02",-23.5538634,-46.6554619,"referente manifestação em movimento rua augusta pista liberada #zc","Social Event",2,"Referente manifestação em movimento rua Augusta, pista liberada.#ZC","ROOFTOP"
893598474880507905,"Av. Paulista, 2439 - Bela Vista, São Paulo - SP, 01311-300, Brazil","8/4/17 19:24",-23.5562126,-46.6624787,"referente manifestação av paulista pista liberada manifestantes agora descendo rua augusta sentido centro evite região #zc","Social Event",2,"Referente Manifestação Av. Paulista, pista liberada, manifestantes agora descendo rua Augusta sentido centro.Evite região #ZC","ROOFTOP"
893594097579171842,"Av. Paulista, São Paulo - SP, Brazil","8/4/17 19:06",-23.5632103,-46.6542503,"manifestação em movimento interdita o sentido consolação da av paulista junto ao masp evite região #zc","Social Event",2,"Manifestação em movimento interdita o sentido consolação da Av. Paulista junto ao MASP. Evite região #ZC","GEOMETRIC_CENTER"
893592393651539968,"","8/4/17 19:00","","","trânsito será monitorado na barra funda para realização da “festa multicultural boliviana” de sábado a domingo","Social Event",2,"Trânsito será monitorado na Barra Funda para realização da “Festa Multicultural Boliviana”, de sábado a domingo. https://t.co/N2YyKQmeMz",""
893579921607593988,"","8/4/17 18:10","","","boa noite sua solicitação foi cadastrada agradecemos o contato","Irrelevant",0,"@lupenelopepoeta  Boa noite! Sua solicitação foi cadastrada, agradecemos o contato.",""
893561660564176897,"Av. Dr. Ricardo Jafet, São Paulo - SP, Brazil","8/4/17 16:57",-23.5907357,-46.6202104,"neste sábado o programa cidade linda estará na avenida ricardo jafet confira","Irrelevant",0,"Neste sábado o programa Cidade Linda estará na Avenida Ricardo Jafet. Confira: https://t.co/ELo0EO7jQu https://t.co/fGq0duj6yA","GEOMETRIC_CENTER"
893557169974587392,"Av. Paulista, São Paulo - SP, Brazil","8/4/17 16:40",-23.5632103,-46.6542503,"avenida paulista via liberada em relação a manifestação #zc","Social Event",2,"Avenida Paulista, via liberada em relação a manifestação. #ZC","GEOMETRIC_CENTER"
893547131797086210,"","8/4/17 16:00","","","na chuva o piso fica mais escorregadio e o espaço necessário para uma frenagem segura aumenta não vacile redobre…","Irrelevant",0,"Na chuva, o piso fica mais escorregadio e o espaço necessário para uma frenagem segura aumenta. Não vacile, redobre… https://t.co/VOLDC5tb2L",""
893545625828024320,"","8/4/17 15:54","","","olá para solicitar manutenção semafórica por favor ligue para o fone ou o acesse portal #sp","Irrelevant",0,"@LarapiosNao Olá, para solicitar manutenção semafórica, por favor, ligue para o fone 1188 ou o acesse Portal #SP156: https://t.co/0kVk1p4Pya",""
893530491177115652,"","8/4/17 14:54","","","olá para solicitar fiscalização por favor ligue gratuitamente para o fone  agradecemos o contato","Irrelevant",0,"@luciano_ozanan Olá, para solicitar fiscalização, por favor, ligue gratuitamente para o fone 1188. Agradecemos o contato.",""
893530138666823680,"Av. Paulista, São Paulo - SP, Brazil","8/4/17 14:52",-23.5632103,-46.6542503,"referente manifestação  manifestantes em movimento interdita três faixas do sentido consolação da av paulista evite a região #zc","Social Event",2,"Referente manifestação:  Manifestantes em movimento interdita três faixas do sentido Consolação da Av. Paulista. Evite a região. #ZC","GEOMETRIC_CENTER"
893522892444626944,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","8/4/17 14:23",-23.6238635,-46.709926,"referente manifestação marg pinheiros via liberada manifestantes em movimento interdita sentido paraíso da av paulista evite região","Social Event",2,"Referente manifestação, Marg. Pinheiros, via liberada. Manifestantes em movimento interdita sentido Paraíso da Av. Paulista. Evite região.","GEOMETRIC_CENTER"
893492273878622208,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","8/4/17 12:22",-23.6238635,-46.709926,"referente a manifestação marginal pinheiros manifestantes ocupam totalmente o sentido bairro da pte octávio f de oliveira estaiada #zs","Social Event",2,"Referente a manifestação, Marginal Pinheiros, manifestantes ocupam totalmente o sentido bairro da pte Octávio F. de Oliveira (Estaiada). #ZS","GEOMETRIC_CENTER"
893486793974329347,"","8/4/17 12:00","","","você sabia que boa parte da sinalização depredada é reaproveitada pela saiba mais em …","Irrelevant",0,"Você sabia que boa parte da sinalização depredada é reaproveitada pela @CETSP_? Saiba mais em:… https://t.co/HfcdcCFPxJ",""
893485333127602180,"Via Prof. Simão Faiguenboim, São Paulo - SP, Brazil","8/4/17 11:54",-23.6238635,-46.709926,"manifestação em movimento marginal pinheiros sentido interlagos pista única após ponte cidade universitária #zo","Social Event",2,"Manifestação em movimento, Marginal Pinheiros, sentido Interlagos, pista única, após ponte Cidade Universitária. #ZO","GEOMETRIC_CENTER"
893468872862556160,"","8/4/17 10:49","","","olá p solicitar fiscalização de trânsito por favor ligue gratuitamente p  no momento da infração agradecemos o contato","Irrelevant",0,"@NardoPeixe Olá, p/ solicitar fiscalização de trânsito, por favor, ligue gratuitamente p/ 1188 no momento da infração. Agradecemos o contato",""
893456611175485441,"","8/4/17 10:00","","","não seja um elefante jamais pare em fila dupla #porumtrânsitomelhor","Irrelevant",0,"Não seja um Elefante, jamais pare em fila dupla. #PorumTrânsitoMelhor https://t.co/r3hZMPeeGX",""
893445142190993408,"","8/4/17 9:14","","","bom dia sua solicitação foi registrada agradecemos o contato","Irrelevant",0,"@edermachado Bom dia, sua solicitação foi registrada, agradecemos o contato.",""
893414115213021184,"Av. Rebouças, São Paulo - SP, Brazil","8/4/17 7:11",-23.565678,-46.68075409999999,"av rebouças sentido centro próximo da r maria carolina via liberada em relação a interferência #zo","Urban Event",3,"Av Rebouças sentido centro, próximo da R Maria Carolina, via liberada em relação a interferência. #ZO","GEOMETRIC_CENTER"
893413235151568896,"Av. Interlagos, São Paulo - SP, Brazil","8/4/17 7:08",-23.6825033,-46.689999,"av interlagos sentido centro junto a r monsenhor de freitas via liberada em relação a interferência #zs","Urban Event",3,"Av Interlagos sentido centro, junto a R Monsenhor de Freitas, via liberada em relação a interferência. #ZS","GEOMETRIC_CENTER"
893412121492455424,"Av. dos Bandeirantes, São Paulo - SP, Brazil","8/4/17 7:03",-23.6126183,-46.6714399,"av dos bandeirantes sentido marginal próximo da r joão carlos mallet via liberada em relação a interferência #zs","Urban Event",3,"Av dos Bandeirantes sentido Marginal, próximo da R João Carlos Mallet, via liberada em relação a interferência. #ZS","GEOMETRIC_CENTER"
893407562762260482,"Av. Rebouças, São Paulo - SP, Brazil","8/4/17 6:45",-23.565678,-46.68075409999999,"av rebouças sentido centro duas faixas interditadas próximo da r maria carolina devido interferência evite a região #zo","Urban Event",3,"Av Rebouças sentido centro, duas faixas interditadas próximo da R Maria Carolina, devido interferência. Evite a região. #ZO","GEOMETRIC_CENTER"
893400884247482369,"Av. Interlagos, São Paulo - SP, Brazil","8/4/17 6:19",-23.6825033,-46.689999,"av interlagos sentido centro interditada junto a r monsenhor de freitas devido interferência evite a região #zs","Urban Event",3,"Av Interlagos sentido centro, interditada junto a R Monsenhor de Freitas, devido interferência. Evite a região. #ZS","GEOMETRIC_CENTER"
893399828222410752,"","8/4/17 6:14","","","bom dia sua informação foi cadastrada agradecemos o contato","Irrelevant",0,"@_406745341715 Bom dia, sua informação foi cadastrada, agradecemos o contato.",""
893399220589400064,"Av. dos Bandeirantes, São Paulo - SP, Brazil","8/4/17 6:12",-23.6126183,-46.6714399,"av dos bandeirantes sentido marginal próximo da r joão carlos mallet duas faixas interditadas devido interferência evite a região #zs","Urban Event",3,"Av dos Bandeirantes sentido Marginal, próximo da R João Carlos Mallet, duas faixas interditadas devido interferência. Evite a região. #ZS","GEOMETRIC_CENTER"
893307117691691008,"R. Leopoldo Couto de Magalhães Júnior - Itaim Bibi, São Paulo - SP, Brazil","8/4/17 0:06",-23.5882562,-46.6806217,"rua leopoldo couto magalhães junior via liberada #zs","Urban Event",3,"Rua Leopoldo Couto Magalhães Junior, via liberada  #ZS","GEOMETRIC_CENTER"
893297955494670336,"","8/3/17 23:30","","","🚦🚗 o semáforo ficou verde para você prossiga nunca ultrapasse o vermelho colabore para um trânsito mais inclusiv…","Irrelevant",0,"🚦🚗 O semáforo ficou verde para você? Prossiga! Nunca ultrapasse o vermelho, colabore para um trânsito mais inclusiv… https://t.co/XoqCr38rzy",""
893275522653765632,"","8/3/17 22:00","","","a população sempre auxilia a cet comunicando situações sobre o trânsito e a mobilidade da cidade através da central…","Irrelevant",0,"A população sempre auxilia a CET comunicando situações sobre o trânsito e a mobilidade da cidade através da Central… https://t.co/t6QUqxjSqr",""
893275412041576449,"Túnel Pres. Jânio Quadros, São Paulo - SP, Brazil","8/3/17 22:00",-23.5877258,-46.6934116,"túnel presidente jânio quadros será interditado sentido bairro das de sexta às de sábado para limpeza…","Urban Event",3,"Túnel Presidente Jânio Quadros será interditado, sentido bairro, das 23h30 de sexta às 4h30 de sábado, para limpeza… https://t.co/1UBT4QhL6g","GEOMETRIC_CENTER"
